Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8675;0.8697;0.8675;0.8673;0.8728;0.8754;0.8728;0.8728;0.8167;0.8299;0.8167;0.8165;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
MLPClassifier;0.8646;0.8677;0.8646;0.8644;0.8755;0.8767;0.8755;0.8755;0.8167;0.8228;0.8167;0.8156;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
MLPClassifier;0.8683;0.8714;0.8683;0.8681;0.8768;0.8784;0.8768;0.8769;0.8167;0.8228;0.8167;0.8156;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
RandomForestClassifier;0.891;0.8915;0.891;0.891;0.8775;0.8778;0.8775;0.8774;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 803};RandomForestClassifier(n_estimators=10, random_state=803)
RandomForestClassifier;0.8902;0.8906;0.8902;0.8901;0.8829;0.8831;0.8829;0.8829;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 803};RandomForestClassifier(n_estimators=20, random_state=803)
RandomForestClassifier;0.8864;0.8869;0.8864;0.8864;0.9003;0.9007;0.9003;0.9002;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 803};RandomForestClassifier(n_estimators=20, random_state=803)
RandomForestClassifier;0.8885;0.8892;0.8885;0.8885;0.8916;0.8918;0.8916;0.8916;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 915};RandomForestClassifier(n_estimators=5, random_state=915)
RandomForestClassifier;0.8902;0.8908;0.8902;0.8902;0.8809;0.8815;0.8809;0.8807;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 915};RandomForestClassifier(n_estimators=20, random_state=915)
RandomForestClassifier;0.8891;0.8895;0.8891;0.889;0.8876;0.8885;0.8876;0.8873;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
RandomForestClassifier;0.8879;0.8884;0.8879;0.8879;0.8976;0.8981;0.8976;0.8975;0.8167;0.8238;0.8167;0.8155;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
RandomForestClassifier;0.8899;0.8904;0.8899;0.8898;0.8882;0.8884;0.8882;0.8882;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 915};RandomForestClassifier(n_estimators=20, random_state=915)
RandomForestClassifier;0.8872;0.8876;0.8872;0.8871;0.8989;0.8994;0.8989;0.8989;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 915};RandomForestClassifier(n_estimators=10, random_state=915)
RandomForestClassifier;0.8891;0.8896;0.8891;0.889;0.8882;0.8888;0.8882;0.8881;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 915};RandomForestClassifier(n_estimators=20, random_state=915)
RandomForestClassifier;0.8896;0.8904;0.8896;0.8895;0.8869;0.887;0.8869;0.8869;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 915};RandomForestClassifier(n_estimators=10, random_state=915)
RandomForestClassifier;0.8895;0.8899;0.8895;0.8894;0.8882;0.8889;0.8882;0.8881;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 343};RandomForestClassifier(n_estimators=10, random_state=343)
RandomForestClassifier;0.888;0.8885;0.888;0.8879;0.8896;0.8898;0.8896;0.8895;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
RandomForestClassifier;0.8885;0.8892;0.8885;0.8885;0.8909;0.8917;0.8909;0.8906;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 803};RandomForestClassifier(n_estimators=20, random_state=803)
RandomForestClassifier;0.8884;0.889;0.8884;0.8884;0.8936;0.8936;0.8936;0.8936;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 803};RandomForestClassifier(n_estimators=10, random_state=803)
RandomForestClassifier;0.8894;0.8899;0.8894;0.8894;0.8862;0.8865;0.8862;0.8862;0.8167;0.822;0.8167;0.8148;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 343};RandomForestClassifier(n_estimators=10, random_state=343)
KNeighborsClassifier;0.848;0.8526;0.848;0.8475;0.8608;0.8688;0.8608;0.8604;0.8167;0.8257;0.8167;0.8142;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8583;0.8641;0.8583;0.8576;0.8521;0.8579;0.8521;0.8515;0.8167;0.8326;0.8167;0.8114;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.8635;0.8684;0.8635;0.8634;0.8635;0.8634;0.8635;0.8632;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
MLPClassifier;0.8615;0.8666;0.8615;0.8614;0.8748;0.8784;0.8748;0.8747;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
MLPClassifier;0.8638;0.8702;0.8638;0.8636;0.8762;0.8768;0.8762;0.8761;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
MLPClassifier;0.8656;0.8701;0.8656;0.8653;0.8695;0.8715;0.8695;0.869;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
MLPClassifier;0.8692;0.8706;0.8692;0.869;0.8802;0.8819;0.8802;0.8801;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
MLPClassifier;0.8684;0.8712;0.8684;0.8683;0.8762;0.8782;0.8762;0.8759;0.8;0.8022;0.8;0.8008;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
RandomForestClassifier;0.8906;0.8911;0.8906;0.8905;0.8815;0.8821;0.8815;0.8814;0.8;0.8111;0.8;0.8002;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 915};RandomForestClassifier(n_estimators=5, random_state=915)
MLPClassifier;0.8639;0.8692;0.8639;0.8638;0.8655;0.869;0.8655;0.8651;0.8;0.8014;0.8;0.7998;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.865;0.8686;0.865;0.8647;0.8681;0.8703;0.8681;0.8682;0.8;0.8039;0.8;0.7998;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 524, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=524)
RandomForestClassifier;0.8897;0.8902;0.8897;0.8896;0.8842;0.8848;0.8842;0.8842;0.8;0.8042;0.8;0.7992;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 803};RandomForestClassifier(n_estimators=5, random_state=803)
MLPClassifier;0.8671;0.8689;0.8671;0.8669;0.8755;0.8797;0.8755;0.8756;0.8;0.8056;0.8;0.799;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
KNeighborsClassifier;0.854;0.8603;0.854;0.8536;0.8681;0.8723;0.8681;0.8683;0.8;0.8052;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
RandomForestClassifier;0.8878;0.8882;0.8878;0.8878;0.8956;0.8971;0.8956;0.8955;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 343};RandomForestClassifier(n_estimators=10, random_state=343)
RandomForestClassifier;0.8907;0.8912;0.8907;0.8907;0.8829;0.8836;0.8829;0.8828;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
RandomForestClassifier;0.8887;0.8892;0.8887;0.8886;0.8882;0.8887;0.8882;0.8881;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 803};RandomForestClassifier(n_estimators=5, random_state=803)
RandomForestClassifier;0.8896;0.8901;0.8896;0.8896;0.8909;0.891;0.8909;0.8909;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 343};RandomForestClassifier(n_estimators=20, random_state=343)
MLPClassifier;0.8687;0.8702;0.8687;0.8686;0.8648;0.8675;0.8648;0.8647;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
DecisionTreeClassifier;0.8896;0.8901;0.8896;0.8896;0.8688;0.8689;0.8688;0.8686;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
RandomForestClassifier;0.8883;0.8887;0.8883;0.8882;0.8989;0.9001;0.8989;0.899;0.8;0.8019;0.8;0.7985;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 803};RandomForestClassifier(n_estimators=10, random_state=803)
RandomForestClassifier;0.8902;0.8907;0.8902;0.8902;0.8869;0.887;0.8869;0.8869;0.8;0.7987;0.8;0.798;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 343};RandomForestClassifier(n_estimators=5, random_state=343)
RandomForestClassifier;0.8883;0.8887;0.8883;0.8883;0.8842;0.8847;0.8842;0.884;0.8;0.7987;0.8;0.798;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 915};RandomForestClassifier(n_estimators=5, random_state=915)
KNeighborsClassifier;0.8555;0.8596;0.8555;0.8553;0.8594;0.8658;0.8594;0.8589;0.8;0.8132;0.8;0.7965;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.853;0.8575;0.853;0.8526;0.8548;0.8619;0.8548;0.8537;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8559;0.8613;0.8559;0.8553;0.8601;0.8682;0.8601;0.8591;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8514;0.8575;0.8514;0.8508;0.8648;0.8706;0.8648;0.864;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8476;0.8521;0.8476;0.8469;0.8722;0.8807;0.8722;0.8707;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8476;0.856;0.8476;0.8468;0.8521;0.8638;0.8521;0.8497;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8515;0.8577;0.8515;0.851;0.8447;0.8527;0.8447;0.8438;0.8;0.8089;0.8;0.7958;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8568;0.8619;0.8568;0.8564;0.8548;0.8636;0.8548;0.854;0.8;0.8213;0.8;0.7928;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8492;0.856;0.8492;0.8486;0.8628;0.8741;0.8628;0.8631;0.8;0.8213;0.8;0.7928;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8501;0.8592;0.8501;0.8491;0.8574;0.862;0.8574;0.8569;0.8;0.8181;0.8;0.7924;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.8591;0.8661;0.8591;0.8588;0.8621;0.8665;0.8621;0.862;0.7833;0.7927;0.7833;0.785;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 948, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=948)
MLPClassifier;0.8672;0.8702;0.8672;0.8671;0.8728;0.8733;0.8728;0.8727;0.7833;0.7884;0.7833;0.7848;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.8567;0.8633;0.8567;0.8563;0.8574;0.8592;0.8574;0.8575;0.7833;0.7884;0.7833;0.7848;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
MLPClassifier;0.8686;0.8709;0.8686;0.8684;0.8755;0.8762;0.8755;0.8755;0.7833;0.7884;0.7833;0.7848;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 959, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=959)
DecisionTreeClassifier;0.8898;0.8903;0.8898;0.8897;0.8849;0.8852;0.8849;0.8847;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
DecisionTreeClassifier;0.8897;0.8902;0.8897;0.8897;0.8876;0.8878;0.8876;0.8875;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
DecisionTreeClassifier;0.8882;0.8887;0.8882;0.8881;0.8869;0.8873;0.8869;0.8869;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
DecisionTreeClassifier;0.8896;0.8901;0.8896;0.8895;0.8842;0.8847;0.8842;0.8842;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
DecisionTreeClassifier;0.8878;0.8883;0.8878;0.8877;0.8829;0.8836;0.8829;0.8825;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
DecisionTreeClassifier;0.8874;0.8881;0.8874;0.8874;0.8963;0.8967;0.8963;0.8962;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
DecisionTreeClassifier;0.8867;0.8872;0.8867;0.8866;0.8889;0.889;0.8889;0.8889;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
DecisionTreeClassifier;0.8887;0.8893;0.8887;0.8887;0.8795;0.8804;0.8795;0.8794;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
DecisionTreeClassifier;0.8907;0.8914;0.8907;0.8906;0.8668;0.8671;0.8668;0.8666;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
DecisionTreeClassifier;0.8899;0.8904;0.8899;0.8899;0.8849;0.8853;0.8849;0.8848;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 355};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=355)
DecisionTreeClassifier;0.8899;0.8903;0.8899;0.8898;0.8869;0.887;0.8869;0.8869;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
DecisionTreeClassifier;0.8899;0.8903;0.8899;0.8898;0.8849;0.8868;0.8849;0.885;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
DecisionTreeClassifier;0.8875;0.888;0.8875;0.8874;0.8929;0.8932;0.8929;0.8928;0.7833;0.7944;0.7833;0.7835;smote;5000;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 768};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=768)
