Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9313;0.9331;0.9313;0.9313;0.9444;0.9449;0.9444;0.9444;0.8333;0.8468;0.8333;0.8321;0.9867;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 493};RandomForestClassifier(n_estimators=10, random_state=493)
RandomForestClassifier;0.9329;0.934;0.9329;0.9327;0.9167;0.9188;0.9167;0.9161;0.8333;0.8468;0.8333;0.8321;0.987;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 544};RandomForestClassifier(n_estimators=5, random_state=544)
RandomForestClassifier;0.9291;0.9312;0.9291;0.9291;0.9028;0.9049;0.9028;0.9034;0.8333;0.8468;0.8333;0.8321;0.985;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 345};RandomForestClassifier(n_estimators=20, random_state=345)
RandomForestClassifier;0.9244;0.9276;0.9244;0.9245;0.9236;0.9263;0.9236;0.9225;0.8333;0.8417;0.8333;0.832;0.9875;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 345};RandomForestClassifier(n_estimators=5, random_state=345)
DecisionTreeClassifier;0.9298;0.9319;0.9298;0.9296;0.9514;0.9534;0.9514;0.9513;0.8333;0.8447;0.8333;0.8315;0.9732;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 550};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=550)
DecisionTreeClassifier;0.9267;0.9295;0.9267;0.9265;0.9028;0.9143;0.9028;0.9016;0.8167;0.8234;0.8167;0.8178;0.9709;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 550};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=550)
DecisionTreeClassifier;0.9228;0.9262;0.9228;0.9225;0.9306;0.937;0.9306;0.9308;0.8167;0.8238;0.8167;0.8172;0.9743;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 550};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=550)
DecisionTreeClassifier;0.9267;0.9298;0.9267;0.9267;0.9167;0.9196;0.9167;0.9167;0.8167;0.8238;0.8167;0.8172;0.9733;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
DecisionTreeClassifier;0.9298;0.9302;0.9298;0.9296;0.9375;0.9444;0.9375;0.9381;0.8167;0.8238;0.8167;0.8172;0.9723;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
DecisionTreeClassifier;0.9251;0.9309;0.9251;0.9255;0.9167;0.9222;0.9167;0.9167;0.8167;0.8238;0.8167;0.8172;0.971;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
DecisionTreeClassifier;0.9236;0.9274;0.9236;0.9234;0.9167;0.9179;0.9167;0.9164;0.8167;0.8238;0.8167;0.8172;0.9725;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 550};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=550)
DecisionTreeClassifier;0.9205;0.9237;0.9205;0.9203;0.9444;0.9456;0.9444;0.9444;0.8167;0.8223;0.8167;0.8169;0.9713;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
RandomForestClassifier;0.9221;0.9262;0.9221;0.9222;0.9444;0.9447;0.9444;0.9444;0.8167;0.8344;0.8167;0.8167;0.9868;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 345};RandomForestClassifier(n_estimators=20, random_state=345)
DecisionTreeClassifier;0.919;0.9226;0.919;0.9187;0.9306;0.9358;0.9306;0.9312;0.8167;0.8187;0.8167;0.8163;0.9688;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 550};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=550)
RandomForestClassifier;0.926;0.9268;0.926;0.926;0.9375;0.9391;0.9375;0.9374;0.8167;0.8302;0.8167;0.8159;0.9879;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 345};RandomForestClassifier(n_estimators=20, random_state=345)
RandomForestClassifier;0.9267;0.9285;0.9267;0.9268;0.9375;0.9386;0.9375;0.9375;0.8167;0.8302;0.8167;0.8159;0.9865;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 345};RandomForestClassifier(n_estimators=20, random_state=345)
RandomForestClassifier;0.929;0.9305;0.929;0.929;0.9653;0.9655;0.9653;0.9651;0.8167;0.8302;0.8167;0.8159;0.9855;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 544};RandomForestClassifier(n_estimators=10, random_state=544)
RandomForestClassifier;0.9337;0.9356;0.9337;0.9337;0.9097;0.9115;0.9097;0.9102;0.8167;0.8238;0.8167;0.8155;0.9873;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 544};RandomForestClassifier(n_estimators=20, random_state=544)
RandomForestClassifier;0.9252;0.9266;0.9252;0.9251;0.9444;0.9452;0.9444;0.9442;0.8167;0.8354;0.8167;0.8155;0.9857;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 544};RandomForestClassifier(n_estimators=20, random_state=544)
MLPClassifier;0.8665;0.874;0.8665;0.867;0.9236;0.9279;0.9236;0.9238;0.8167;0.8172;0.8167;0.8155;0.973;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 841, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=841)
DecisionTreeClassifier;0.9306;0.9332;0.9306;0.9307;0.9514;0.9537;0.9514;0.9516;0.8167;0.822;0.8167;0.8148;0.9671;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
DecisionTreeClassifier;0.9259;0.9291;0.9259;0.9259;0.9028;0.9118;0.9028;0.9044;0.8167;0.822;0.8167;0.8148;0.9738;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
RandomForestClassifier;0.9282;0.9292;0.9282;0.928;0.9375;0.9374;0.9375;0.9373;0.8167;0.822;0.8167;0.8148;0.987;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 493};RandomForestClassifier(n_estimators=5, random_state=493)
RandomForestClassifier;0.9313;0.9328;0.9313;0.9314;0.8958;0.8973;0.8958;0.8957;0.8167;0.829;0.8167;0.8147;0.9875;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 493};RandomForestClassifier(n_estimators=20, random_state=493)
DecisionTreeClassifier;0.9298;0.9326;0.9298;0.9298;0.9167;0.9198;0.9167;0.9158;0.8;0.8093;0.8;0.8017;0.9709;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
DecisionTreeClassifier;0.9213;0.923;0.9213;0.9213;0.9375;0.9419;0.9375;0.9369;0.8;0.8109;0.8;0.8014;0.9713;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
RandomForestClassifier;0.9275;0.9287;0.9275;0.9274;0.9306;0.9301;0.9306;0.9303;0.8;0.8022;0.8;0.8008;0.9872;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 345};RandomForestClassifier(n_estimators=5, random_state=345)
DecisionTreeClassifier;0.9336;0.9355;0.9336;0.9338;0.9236;0.9234;0.9236;0.9235;0.8;0.8171;0.8;0.8007;0.9783;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
RandomForestClassifier;0.9267;0.9291;0.9267;0.927;0.9306;0.931;0.9306;0.9307;0.8;0.8111;0.8;0.8002;0.9869;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 345};RandomForestClassifier(n_estimators=20, random_state=345)
KNeighborsClassifier;0.9235;0.9264;0.9235;0.9234;0.8819;0.8848;0.8819;0.8829;0.8;0.8144;0.8;0.7997;0.9776;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'};KNeighborsClassifier()
RandomForestClassifier;0.9283;0.9299;0.9283;0.9281;0.9306;0.9326;0.9306;0.9302;0.8;0.8151;0.8;0.7996;0.9881;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 345};RandomForestClassifier(n_estimators=10, random_state=345)
RandomForestClassifier;0.9267;0.9291;0.9267;0.927;0.8889;0.9057;0.8889;0.8893;0.8;0.8079;0.8;0.7992;0.9862;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 544};RandomForestClassifier(n_estimators=20, random_state=544)
DecisionTreeClassifier;0.9259;0.9286;0.9259;0.9259;0.9236;0.9253;0.9236;0.9226;0.8;0.8079;0.8;0.7992;0.9731;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
RandomForestClassifier;0.9297;0.9317;0.9297;0.9299;0.9306;0.9311;0.9306;0.9305;0.8;0.8068;0.8;0.7989;0.9881;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 493};RandomForestClassifier(n_estimators=5, random_state=493)
RandomForestClassifier;0.9259;0.9277;0.9259;0.9254;0.9236;0.9252;0.9236;0.9239;0.8;0.8068;0.8;0.7989;0.9845;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 493};RandomForestClassifier(n_estimators=20, random_state=493)
KNeighborsClassifier;0.9212;0.9239;0.9212;0.9211;0.8958;0.8967;0.8958;0.8962;0.8;0.8026;0.8;0.7989;0.9733;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.9283;0.9297;0.9283;0.9284;0.9375;0.9379;0.9375;0.9376;0.8;0.8068;0.8;0.7989;0.9866;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 345};RandomForestClassifier(n_estimators=20, random_state=345)
MLPClassifier;0.8651;0.8726;0.8651;0.8654;0.9514;0.9553;0.9514;0.9516;0.8;0.8018;0.8;0.7986;0.9719;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 841, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=841)
KNeighborsClassifier;0.9105;0.9146;0.9105;0.9103;0.9236;0.9232;0.9236;0.9233;0.8;0.8019;0.8;0.7985;0.9786;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.9251;0.9265;0.9251;0.925;0.9236;0.9242;0.9236;0.9234;0.8;0.8065;0.8;0.7985;0.9852;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 345};RandomForestClassifier(n_estimators=10, random_state=345)
KNeighborsClassifier;0.9112;0.9145;0.9112;0.911;0.9167;0.9174;0.9167;0.9169;0.8;0.8012;0.8;0.7981;0.9692;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
RandomForestClassifier;0.9259;0.9278;0.9259;0.9259;0.9514;0.9519;0.9514;0.9515;0.8;0.8012;0.8;0.7981;0.9871;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 493};RandomForestClassifier(n_estimators=20, random_state=493)
RandomForestClassifier;0.9251;0.9279;0.9251;0.9252;0.8958;0.9107;0.8958;0.8962;0.8;0.8122;0.8;0.7979;0.9888;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 493};RandomForestClassifier(n_estimators=10, random_state=493)
MLPClassifier;0.8704;0.8784;0.8704;0.8711;0.9306;0.9404;0.9306;0.93;0.8;0.813;0.8;0.7978;0.9747;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 841, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=841)
DecisionTreeClassifier;0.9259;0.9278;0.9259;0.9258;0.9097;0.9094;0.9097;0.9083;0.7833;0.7904;0.7833;0.7847;0.9734;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
MLPClassifier;0.868;0.8757;0.868;0.869;0.9306;0.9358;0.9306;0.9315;0.7833;0.7887;0.7833;0.7847;0.9741;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 606, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=606)
RandomForestClassifier;0.926;0.9278;0.926;0.9261;0.9375;0.9412;0.9375;0.9374;0.7833;0.7934;0.7833;0.7837;0.9878;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 544};RandomForestClassifier(n_estimators=20, random_state=544)
MLPClassifier;0.8673;0.8747;0.8673;0.868;0.9306;0.9334;0.9306;0.9305;0.7833;0.7944;0.7833;0.7835;0.9725;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 841, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=841)
DecisionTreeClassifier;0.9259;0.9275;0.9259;0.9259;0.9653;0.9658;0.9653;0.965;0.7833;0.7944;0.7833;0.7835;0.9718;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 362};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=362)
KNeighborsClassifier;0.9144;0.9174;0.9144;0.9144;0.9097;0.9106;0.9097;0.9093;0.7833;0.8011;0.7833;0.7833;0.9751;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
MLPClassifier;0.8673;0.8772;0.8673;0.8682;0.9097;0.9162;0.9097;0.9108;0.7833;0.7873;0.7833;0.7831;0.9755;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 544, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=544)
KNeighborsClassifier;0.9075;0.9086;0.9075;0.9069;0.9375;0.9394;0.9375;0.938;0.7833;0.7829;0.7833;0.7828;0.9756;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.905;0.9091;0.905;0.9051;0.9375;0.9402;0.9375;0.9374;0.7833;0.7829;0.7833;0.7828;0.9736;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.9074;0.9108;0.9074;0.9071;0.9097;0.9142;0.9097;0.9108;0.7833;0.7829;0.7833;0.7828;0.9757;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.9151;0.9176;0.9151;0.9146;0.9028;0.9033;0.9028;0.9028;0.7833;0.7829;0.7833;0.7828;0.9746;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.919;0.922;0.919;0.9188;0.9028;0.9054;0.9028;0.9027;0.7833;0.7829;0.7833;0.7828;0.9738;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
