Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8557;0.8608;0.8557;0.8555;0.8403;0.8408;0.8403;0.8405;0.85;0.855;0.85;0.8493;0.9418;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 789};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=789)
RandomForestClassifier;0.8704;0.8724;0.8704;0.8702;0.8333;0.8345;0.8333;0.8332;0.85;0.858;0.85;0.8492;0.969;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 986};RandomForestClassifier(n_estimators=10, random_state=986)
DecisionTreeClassifier;0.8681;0.8693;0.8681;0.868;0.8403;0.8402;0.8403;0.8402;0.85;0.8526;0.85;0.8487;0.9495;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 789};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=789)
KNeighborsClassifier;0.841;0.8438;0.841;0.8406;0.8125;0.813;0.8125;0.8093;0.85;0.8592;0.85;0.847;0.935;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.8619;0.8648;0.8619;0.8618;0.8819;0.8852;0.8819;0.8823;0.85;0.8592;0.85;0.847;0.9632;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 986};RandomForestClassifier(n_estimators=10, random_state=986)
RandomForestClassifier;0.8665;0.8686;0.8665;0.8665;0.8611;0.8612;0.8611;0.8609;0.85;0.8592;0.85;0.847;0.9616;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 346};RandomForestClassifier(n_estimators=5, random_state=346)
RandomForestClassifier;0.8719;0.8747;0.8719;0.8717;0.8681;0.8688;0.8681;0.8682;0.85;0.8745;0.85;0.8457;0.9665;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 887};RandomForestClassifier(n_estimators=20, random_state=887)
RandomForestClassifier;0.8642;0.8666;0.8642;0.8638;0.8542;0.8577;0.8542;0.8548;0.85;0.8745;0.85;0.8457;0.9676;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 346};RandomForestClassifier(n_estimators=10, random_state=346)
RandomForestClassifier;0.8595;0.8621;0.8595;0.8594;0.875;0.8755;0.875;0.8748;0.85;0.8745;0.85;0.8457;0.9663;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 346};RandomForestClassifier(n_estimators=20, random_state=346)
KNeighborsClassifier;0.8118;0.8214;0.8118;0.8107;0.9167;0.921;0.9167;0.9171;0.85;0.8726;0.85;0.8451;0.9367;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
RandomForestClassifier;0.8727;0.8762;0.8727;0.8728;0.8403;0.8415;0.8403;0.8397;0.85;0.8726;0.85;0.8451;0.9659;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 346};RandomForestClassifier(n_estimators=20, random_state=346)
RandomForestClassifier;0.8672;0.8713;0.8672;0.8668;0.875;0.8754;0.875;0.8745;0.85;0.8726;0.85;0.8451;0.9651;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 986};RandomForestClassifier(n_estimators=20, random_state=986)
KNeighborsClassifier;0.8132;0.8233;0.8132;0.8129;0.8819;0.8862;0.8819;0.8825;0.85;0.8726;0.85;0.8451;0.9284;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
DecisionTreeClassifier;0.8518;0.8536;0.8518;0.8515;0.8889;0.8918;0.8889;0.889;0.8333;0.8432;0.8333;0.8333;0.9422;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 857};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=857)
KNeighborsClassifier;0.8125;0.8208;0.8125;0.8113;0.8681;0.8714;0.8681;0.8657;0.8333;0.8631;0.8333;0.8333;0.9387;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
MLPClassifier;0.8033;0.8128;0.8033;0.8034;0.8194;0.8225;0.8194;0.8191;0.8333;0.8331;0.8333;0.8329;0.9321;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 150, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=150)
MLPClassifier;0.7607;0.7825;0.7607;0.7593;0.8264;0.8265;0.8264;0.8262;0.8333;0.8331;0.8333;0.8329;0.9107;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 150, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=150)
MLPClassifier;0.787;0.8084;0.787;0.7862;0.8681;0.8701;0.8681;0.8677;0.8333;0.8331;0.8333;0.8329;0.931;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 139, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=139)
DecisionTreeClassifier;0.8573;0.8595;0.8573;0.857;0.875;0.8767;0.875;0.8749;0.8333;0.8374;0.8333;0.8328;0.9443;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 857};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=857)
DecisionTreeClassifier;0.8627;0.8669;0.8627;0.8627;0.8264;0.8272;0.8264;0.826;0.8333;0.8374;0.8333;0.8328;0.9472;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
MLPClassifier;0.798;0.8093;0.798;0.7975;0.8472;0.8477;0.8472;0.8473;0.8333;0.8341;0.8333;0.8327;0.919;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 160, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=160)
DecisionTreeClassifier;0.8581;0.8607;0.8581;0.858;0.8611;0.8649;0.8611;0.8607;0.8333;0.8367;0.8333;0.8324;0.9417;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
DecisionTreeClassifier;0.8681;0.8709;0.8681;0.868;0.8333;0.8342;0.8333;0.8332;0.8333;0.8565;0.8333;0.8324;0.9447;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
DecisionTreeClassifier;0.8488;0.8553;0.8488;0.8485;0.8333;0.8375;0.8333;0.8342;0.8333;0.8333;0.8333;0.8323;0.9444;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
MLPClassifier;0.8109;0.827;0.8109;0.8109;0.8681;0.8716;0.8681;0.868;0.8333;0.8387;0.8333;0.8317;0.9407;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 160, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=160)
KNeighborsClassifier;0.8202;0.8273;0.8202;0.8193;0.8542;0.8577;0.8542;0.854;0.8333;0.8535;0.8333;0.8317;0.9294;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8202;0.8286;0.8202;0.8198;0.8056;0.8193;0.8056;0.8039;0.8333;0.8535;0.8333;0.8317;0.9303;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8178;0.8231;0.8178;0.8163;0.8542;0.8606;0.8542;0.8539;0.8333;0.8535;0.8333;0.8317;0.9355;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8249;0.8304;0.8249;0.8237;0.8333;0.8359;0.8333;0.8333;0.8333;0.8535;0.8333;0.8317;0.9313;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
MLPClassifier;0.8163;0.8266;0.8163;0.8156;0.8125;0.8123;0.8125;0.8109;0.8333;0.8387;0.8333;0.8317;0.9381;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 139, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=139)
KNeighborsClassifier;0.8248;0.8324;0.8248;0.8238;0.8125;0.8168;0.8125;0.8122;0.8333;0.8535;0.8333;0.8317;0.9321;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
MLPClassifier;0.797;0.8204;0.797;0.7963;0.8681;0.8688;0.8681;0.8672;0.8333;0.8387;0.8333;0.8317;0.9274;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 139, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=139)
KNeighborsClassifier;0.811;0.818;0.811;0.8107;0.8611;0.8696;0.8611;0.8608;0.8333;0.8535;0.8333;0.8317;0.9317;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7993;0.8072;0.7993;0.7968;0.8889;0.8936;0.8889;0.8878;0.8333;0.8535;0.8333;0.8317;0.9266;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
DecisionTreeClassifier;0.8588;0.8636;0.8588;0.8593;0.7778;0.7856;0.7778;0.7723;0.8333;0.8387;0.8333;0.8317;0.9457;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 209};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=209)
KNeighborsClassifier;0.814;0.8233;0.814;0.8135;0.8889;0.8988;0.8889;0.8889;0.8333;0.8535;0.8333;0.8317;0.9355;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
RandomForestClassifier;0.8673;0.8713;0.8673;0.8675;0.8125;0.8128;0.8125;0.8117;0.8333;0.8447;0.8333;0.8315;0.9668;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 887};RandomForestClassifier(n_estimators=10, random_state=887)
DecisionTreeClassifier;0.8534;0.8572;0.8534;0.8535;0.8125;0.8148;0.8125;0.8115;0.8333;0.8448;0.8333;0.831;0.9426;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 857};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=857)
RandomForestClassifier;0.8727;0.8777;0.8727;0.8722;0.7847;0.7849;0.7847;0.7844;0.8333;0.8448;0.8333;0.831;0.9675;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 986};RandomForestClassifier(n_estimators=20, random_state=986)
RandomForestClassifier;0.8673;0.8702;0.8673;0.8671;0.8681;0.8688;0.8681;0.8676;0.8333;0.8587;0.8333;0.8299;0.9649;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 887};RandomForestClassifier(n_estimators=20, random_state=887)
RandomForestClassifier;0.8634;0.8671;0.8634;0.8633;0.9028;0.9038;0.9028;0.9027;0.8333;0.8581;0.8333;0.8296;0.9608;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 346};RandomForestClassifier(n_estimators=10, random_state=346)
RandomForestClassifier;0.8611;0.8635;0.8611;0.8608;0.8819;0.8872;0.8819;0.8819;0.8333;0.8581;0.8333;0.8296;0.9652;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 346};RandomForestClassifier(n_estimators=10, random_state=346)
RandomForestClassifier;0.8711;0.8749;0.8711;0.8712;0.8264;0.8272;0.8264;0.8263;0.8333;0.8581;0.8333;0.8296;0.9647;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 346};RandomForestClassifier(n_estimators=20, random_state=346)
RandomForestClassifier;0.858;0.8634;0.858;0.8576;0.8542;0.8592;0.8542;0.8542;0.8333;0.8581;0.8333;0.8296;0.9664;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 887};RandomForestClassifier(n_estimators=20, random_state=887)
RandomForestClassifier;0.8588;0.8613;0.8588;0.8586;0.8542;0.854;0.8542;0.8539;0.8333;0.8581;0.8333;0.8296;0.9647;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 986};RandomForestClassifier(n_estimators=20, random_state=986)
RandomForestClassifier;0.8643;0.8667;0.8643;0.8642;0.9167;0.9175;0.9167;0.9168;0.8333;0.862;0.8333;0.8261;0.9639;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 986};RandomForestClassifier(n_estimators=10, random_state=986)
RandomForestClassifier;0.8727;0.8748;0.8727;0.8725;0.8542;0.8632;0.8542;0.8544;0.8333;0.862;0.8333;0.8261;0.9624;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 986};RandomForestClassifier(n_estimators=10, random_state=986)
KNeighborsClassifier;0.8202;0.8261;0.8202;0.819;0.8333;0.8346;0.8333;0.8337;0.8333;0.8611;0.8333;0.8258;0.9368;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.7993;0.8156;0.7993;0.7991;0.8194;0.8285;0.8194;0.8199;0.8167;0.8234;0.8167;0.8178;0.931;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 160, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=160)
MLPClassifier;0.8047;0.8149;0.8047;0.805;0.8403;0.844;0.8403;0.8399;0.8167;0.8234;0.8167;0.8178;0.9335;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 139, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=139)
MLPClassifier;0.7723;0.7928;0.7723;0.7727;0.8611;0.8767;0.8611;0.8619;0.8167;0.8248;0.8167;0.8165;0.9314;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 150, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=150)
DecisionTreeClassifier;0.8541;0.8582;0.8541;0.8539;0.8542;0.8566;0.8542;0.8534;0.8167;0.8215;0.8167;0.8165;0.9484;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 857};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=857)
KNeighborsClassifier;0.8118;0.8171;0.8118;0.81;0.8056;0.8131;0.8056;0.806;0.8167;0.8339;0.8167;0.8163;0.9363;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8164;0.8231;0.8164;0.8154;0.8333;0.8367;0.8333;0.831;0.8167;0.8339;0.8167;0.8163;0.938;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8002;0.806;0.8002;0.7998;0.8889;0.891;0.8889;0.8891;0.8167;0.8339;0.8167;0.8163;0.9229;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
DecisionTreeClassifier;0.8542;0.857;0.8542;0.8539;0.8403;0.8491;0.8403;0.8388;0.8167;0.8193;0.8167;0.8157;0.9467;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 857};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=857)
MLPClassifier;0.7893;0.8015;0.7893;0.7872;0.8819;0.8906;0.8819;0.8809;0.8167;0.8172;0.8167;0.8155;0.9226;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 139, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=139)
DecisionTreeClassifier;0.8503;0.8563;0.8503;0.8499;0.8403;0.845;0.8403;0.8404;0.8167;0.8172;0.8167;0.8155;0.9408;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 789};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=789)
KNeighborsClassifier;0.8133;0.8217;0.8133;0.8128;0.8333;0.8404;0.8333;0.8336;0.8167;0.8433;0.8167;0.8147;0.9349;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8194;0.8282;0.8194;0.8192;0.8681;0.8798;0.8681;0.8661;0.8167;0.8433;0.8167;0.8147;0.9292;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7971;0.8058;0.7971;0.7957;0.8819;0.8884;0.8819;0.8831;0.8167;0.8433;0.8167;0.8147;0.9242;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8132;0.819;0.8132;0.8127;0.8264;0.8265;0.8264;0.8264;0.8167;0.8433;0.8167;0.8147;0.93;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8202;0.8285;0.8202;0.8196;0.8611;0.871;0.8611;0.8591;0.8167;0.8433;0.8167;0.8147;0.9303;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
