Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8422;0.8483;0.8422;0.8428;0.7681;0.7783;0.7681;0.7693;0.7833;0.8012;0.7833;0.7844;0.9597;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 792};RandomForestClassifier(n_estimators=20, random_state=792)
DecisionTreeClassifier;0.8229;0.8277;0.8229;0.8221;0.7971;0.8011;0.7971;0.7981;0.7833;0.7863;0.7833;0.7839;0.8667;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 386};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=386)
KNeighborsClassifier;0.7681;0.7823;0.7681;0.7696;0.7826;0.8024;0.7826;0.7862;0.7833;0.7934;0.7833;0.7837;0.9051;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.7792;0.8012;0.7792;0.7801;0.7536;0.7537;0.7536;0.7527;0.7833;0.7934;0.7833;0.7837;0.9093;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7651;0.7836;0.7651;0.7667;0.7826;0.8054;0.7826;0.783;0.7833;0.8181;0.7833;0.7837;0.9062;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.7601;0.7716;0.7601;0.7612;0.8116;0.8256;0.8116;0.813;0.7833;0.7857;0.7833;0.7835;0.9026;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7649;0.7811;0.7649;0.7675;0.7681;0.7813;0.7681;0.7721;0.7833;0.7944;0.7833;0.7835;0.8974;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
MLPClassifier;0.7391;0.747;0.7391;0.7403;0.7246;0.7906;0.7246;0.732;0.7833;0.7839;0.7833;0.7833;0.9089;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 753, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=753)
KNeighborsClassifier;0.7618;0.7702;0.7618;0.7626;0.8116;0.8224;0.8116;0.8139;0.7833;0.807;0.7833;0.7824;0.9005;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
DecisionTreeClassifier;0.823;0.8267;0.823;0.8223;0.7681;0.7703;0.7681;0.769;0.7833;0.8032;0.7833;0.7823;0.8673;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 386};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=386)
MLPClassifier;0.7263;0.7357;0.7263;0.7258;0.8261;0.8328;0.8261;0.8284;0.7833;0.7838;0.7833;0.7822;0.9056;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 683, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=683)
RandomForestClassifier;0.8325;0.844;0.8325;0.833;0.8551;0.8558;0.8551;0.8546;0.7833;0.8019;0.7833;0.7816;0.9488;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 154};RandomForestClassifier(n_estimators=20, random_state=154)
DecisionTreeClassifier;0.8085;0.8181;0.8085;0.8061;0.8261;0.8394;0.8261;0.8245;0.7833;0.7843;0.7833;0.7815;0.856;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 386};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=386)
KNeighborsClassifier;0.7649;0.7827;0.7649;0.7665;0.7681;0.7711;0.7681;0.7679;0.7833;0.7935;0.7833;0.7814;0.906;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
SVC;0.6893;0.7192;0.6893;0.6887;0.7971;0.8196;0.7971;0.8001;0.7833;0.7816;0.7833;0.7812;0.8637;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 939};SVC(C=10, probability=True, random_state=939)
RandomForestClassifier;0.8405;0.8498;0.8405;0.8412;0.8116;0.8135;0.8116;0.8117;0.7833;0.7922;0.7833;0.7807;0.9567;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 792};RandomForestClassifier(n_estimators=10, random_state=792)
MLPClassifier;0.7183;0.7239;0.7183;0.7191;0.8261;0.8259;0.8261;0.8257;0.7833;0.7801;0.7833;0.7805;0.9047;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 733, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=733)
MLPClassifier;0.7262;0.7355;0.7262;0.7269;0.6667;0.6804;0.6667;0.6711;0.7833;0.7801;0.7833;0.7805;0.9096;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 683, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=683)
SVC;0.6731;0.718;0.6731;0.6742;0.7826;0.8004;0.7826;0.7853;0.7667;0.7852;0.7667;0.7705;0.8602;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 887};SVC(C=10, probability=True, random_state=887)
RandomForestClassifier;0.8422;0.8493;0.8422;0.8433;0.8696;0.8944;0.8696;0.8729;0.7667;0.7911;0.7667;0.7704;0.9543;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 154};RandomForestClassifier(n_estimators=20, random_state=154)
SVC;0.673;0.704;0.673;0.6715;0.8261;0.8377;0.8261;0.8291;0.7667;0.7782;0.7667;0.7695;0.8571;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 939};SVC(C=10, probability=True, random_state=939)
SVC;0.6764;0.7123;0.6764;0.6735;0.8406;0.8412;0.8406;0.8391;0.7667;0.7782;0.7667;0.7695;0.8544;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 365};SVC(C=10, probability=True, random_state=365)
RandomForestClassifier;0.8423;0.8514;0.8423;0.843;0.7971;0.8407;0.7971;0.7986;0.7667;0.7873;0.7667;0.7693;0.958;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 407};RandomForestClassifier(n_estimators=10, random_state=407)
KNeighborsClassifier;0.752;0.7648;0.752;0.7534;0.8406;0.8554;0.8406;0.839;0.7667;0.7759;0.7667;0.7692;0.8995;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
SVC;0.6891;0.7291;0.6891;0.6893;0.8116;0.8359;0.8116;0.8158;0.7667;0.7759;0.7667;0.7692;0.8686;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 365};SVC(C=10, probability=True, random_state=365)
RandomForestClassifier;0.8423;0.8526;0.8423;0.8427;0.8696;0.8727;0.8696;0.8704;0.7667;0.7854;0.7667;0.7687;0.9508;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 407};RandomForestClassifier(n_estimators=20, random_state=407)
KNeighborsClassifier;0.7439;0.7596;0.7439;0.7442;0.8551;0.8671;0.8551;0.8567;0.7667;0.7806;0.7667;0.7684;0.8917;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7456;0.7624;0.7456;0.7451;0.7391;0.7414;0.7391;0.7343;0.7667;0.7789;0.7667;0.7682;0.8918;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7536;0.767;0.7536;0.7545;0.8841;0.8841;0.8841;0.8841;0.7667;0.7789;0.7667;0.7682;0.897;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7568;0.7683;0.7568;0.7581;0.7681;0.817;0.7681;0.7677;0.7667;0.7752;0.7667;0.7681;0.8995;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.752;0.7653;0.752;0.7528;0.8406;0.8448;0.8406;0.8416;0.7667;0.7941;0.7667;0.7679;0.9009;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
SVC;0.7018;0.744;0.7018;0.7024;0.6812;0.6974;0.6812;0.6822;0.7667;0.7739;0.7667;0.7678;0.8728;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 365};SVC(C=10, probability=True, random_state=365)
RandomForestClassifier;0.8374;0.8451;0.8374;0.8374;0.8551;0.853;0.8551;0.853;0.7667;0.7765;0.7667;0.7672;0.9562;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 154};RandomForestClassifier(n_estimators=10, random_state=154)
DecisionTreeClassifier;0.8181;0.8272;0.8181;0.8173;0.8261;0.8391;0.8261;0.8294;0.7667;0.7679;0.7667;0.767;0.8638;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 872};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=872)
RandomForestClassifier;0.8374;0.8446;0.8374;0.8378;0.8261;0.8471;0.8261;0.8273;0.7667;0.7902;0.7667;0.7669;0.9514;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 792};RandomForestClassifier(n_estimators=20, random_state=792)
RandomForestClassifier;0.8293;0.8368;0.8293;0.8302;0.8986;0.9028;0.8986;0.8997;0.7667;0.7902;0.7667;0.7669;0.9504;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 792};RandomForestClassifier(n_estimators=20, random_state=792)
RandomForestClassifier;0.8519;0.8581;0.8519;0.8518;0.7536;0.7821;0.7536;0.7595;0.7667;0.7902;0.7667;0.7669;0.9571;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 407};RandomForestClassifier(n_estimators=20, random_state=407)
KNeighborsClassifier;0.7423;0.7612;0.7423;0.7436;0.8551;0.8747;0.8551;0.8584;0.7667;0.781;0.7667;0.7665;0.8984;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.76;0.7805;0.76;0.7628;0.7536;0.7666;0.7536;0.7548;0.7667;0.781;0.7667;0.7665;0.9058;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8244;0.8275;0.8244;0.8236;0.8551;0.8586;0.8551;0.8545;0.7667;0.7709;0.7667;0.7664;0.8687;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 872};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=872)
DecisionTreeClassifier;0.8069;0.8125;0.8069;0.8044;0.7681;0.7788;0.7681;0.7712;0.7667;0.7663;0.7667;0.7662;0.8549;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 386};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=386)
DecisionTreeClassifier;0.8182;0.8216;0.8182;0.8179;0.7536;0.7653;0.7536;0.7549;0.7667;0.7782;0.7667;0.7661;0.8637;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 872};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=872)
KNeighborsClassifier;0.7423;0.7589;0.7423;0.7437;0.8986;0.8988;0.8986;0.8978;0.7667;0.7822;0.7667;0.7661;0.8895;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.8067;0.8129;0.8067;0.8071;0.8116;0.8209;0.8116;0.8132;0.7667;0.7709;0.7667;0.7658;0.8553;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 872};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=872)
SVC;0.6843;0.716;0.6843;0.684;0.7101;0.7287;0.7101;0.7141;0.7667;0.7663;0.7667;0.7656;0.8682;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 887};SVC(C=10, probability=True, random_state=887)
RandomForestClassifier;0.8294;0.8335;0.8294;0.8304;0.8841;0.8956;0.8841;0.8864;0.7667;0.7783;0.7667;0.7655;0.9517;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 792};RandomForestClassifier(n_estimators=10, random_state=792)
KNeighborsClassifier;0.7406;0.7538;0.7406;0.7407;0.8841;0.8846;0.8841;0.884;0.7667;0.7783;0.7667;0.7655;0.9005;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.7376;0.7448;0.7376;0.7371;0.7536;0.7628;0.7536;0.7567;0.7667;0.7638;0.7667;0.7649;0.915;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 733, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=733)
MLPClassifier;0.7148;0.7279;0.7148;0.7132;0.8551;0.8624;0.8551;0.8558;0.7667;0.7667;0.7667;0.7644;0.9061;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 753, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=753)
RandomForestClassifier;0.8292;0.8389;0.8292;0.83;0.8406;0.8489;0.8406;0.8409;0.7667;0.7966;0.7667;0.7644;0.9462;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 792};RandomForestClassifier(n_estimators=20, random_state=792)
MLPClassifier;0.7407;0.7515;0.7407;0.7407;0.8261;0.8261;0.8261;0.8261;0.7667;0.764;0.7667;0.7643;0.9073;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 753, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=753)
RandomForestClassifier;0.8455;0.8561;0.8455;0.8462;0.8551;0.8639;0.8551;0.8574;0.7667;0.7919;0.7667;0.7641;0.9535;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 154};RandomForestClassifier(n_estimators=20, random_state=154)
RandomForestClassifier;0.8422;0.8516;0.8422;0.8437;0.8696;0.8681;0.8696;0.8686;0.7667;0.7919;0.7667;0.7641;0.9553;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 407};RandomForestClassifier(n_estimators=20, random_state=407)
MLPClassifier;0.7343;0.7428;0.7343;0.7353;0.7391;0.7536;0.7391;0.7427;0.7667;0.7648;0.7667;0.7636;0.9123;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 683, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=683)
MLPClassifier;0.7391;0.7507;0.7391;0.741;0.7826;0.7789;0.7826;0.7778;0.7667;0.762;0.7667;0.7621;0.9124;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 683, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=683)
MLPClassifier;0.7149;0.7207;0.7149;0.7134;0.8116;0.8113;0.8116;0.8091;0.7667;0.762;0.7667;0.7621;0.9026;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 733, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=733)
MLPClassifier;0.7424;0.7507;0.7424;0.7421;0.8116;0.8155;0.8116;0.8127;0.7667;0.762;0.7667;0.7621;0.9079;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 683, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=683)
MLPClassifier;0.7215;0.73;0.7215;0.7217;0.8261;0.8277;0.8261;0.8251;0.7667;0.762;0.7667;0.7621;0.9042;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 753, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=753)
